user_id,age,gender,location,income_level,activity_score,rewards
4237,22,Male,Bangalore,Medium,79,Coupon10
4238,36,Female,Delhi,Low,43,Coupon10;TShirt
4239,53,Other,Mumbai,High,4,Cashback
4240,60,Female,Mumbai,Low,96,Coupon10;Cashback
4241,32,Male,Mumbai,Medium,18,TShirt;Voucher
4242,33,Other,Kolkata,Medium,22,Voucher;GiftCard;Coupon10
4243,55,Male,Chennai,Low,68,Voucher;Cashback
4244,36,Male,Delhi,Low,70,Coupon10;Voucher
4245,38,Other,Delhi,High,3,Coupon10;Voucher
4246,34,Other,Chennai,Low,11,GiftCard;Coupon10
4247,20,Other,Delhi,Low,6,Cashback
4248,48,Other,Mumbai,Medium,67,Voucher;GiftCard;Coupon10
4249,40,Other,Kolkata,High,34,Voucher
4250,48,Other,Mumbai,Low,19,Cashback;Voucher
4251,34,Female,Chennai,High,73,Coupon10;GiftCard;Cashback
4252,25,Female,Delhi,High,3,Coupon10;TShirt
4253,50,Female,Kolkata,Medium,72,Cashback;TShirt
4254,29,Male,Bangalore,High,15,GiftCard
4255,60,Male,Mumbai,Medium,18,Voucher;TShirt
4256,37,Other,Kolkata,High,54,GiftCard
4257,47,Other,Delhi,Low,41,Cashback;GiftCard;TShirt
4258,46,Other,Mumbai,Medium,46,TShirt;Coupon10
4259,45,Female,Delhi,High,88,TShirt;Voucher
4260,59,Male,Mumbai,Low,15,Voucher;Cashback;TShirt
4261,38,Other,Mumbai,Low,22,Voucher
4262,24,Male,Mumbai,Medium,29,TShirt;Cashback
4263,46,Male,Chennai,Medium,76,GiftCard
4264,44,Other,Mumbai,High,8,GiftCard
4265,45,Female,Bangalore,High,73,TShirt;GiftCard;Voucher
4266,20,Male,Delhi,Low,52,Cashback
4267,33,Male,Kolkata,Medium,28,Cashback;Voucher
4268,58,Female,Delhi,High,33,GiftCard
4269,38,Female,Chennai,Low,39,TShirt;Voucher;Coupon10
4270,44,Other,Bangalore,Low,6,TShirt;GiftCard
4271,27,Female,Mumbai,Low,11,Coupon10;Voucher;Cashback
4272,46,Female,Bangalore,Medium,19,TShirt
4273,55,Other,Bangalore,Low,74,Coupon10;Voucher
4274,55,Other,Chennai,Low,62,Coupon10;TShirt;Voucher
4275,46,Female,Chennai,High,82,GiftCard
4276,37,Other,Kolkata,High,94,TShirt
4277,33,Female,Bangalore,High,32,TShirt;Voucher;GiftCard
4278,51,Male,Bangalore,High,21,Voucher
4279,50,Other,Kolkata,High,30,Coupon10;GiftCard;TShirt
4280,59,Other,Bangalore,High,31,Cashback;Coupon10
4281,29,Female,Delhi,High,89,TShirt;Cashback
4282,27,Male,Mumbai,High,94,Coupon10;TShirt
4283,42,Other,Bangalore,Medium,14,Voucher;Cashback
4284,33,Male,Mumbai,Medium,15,GiftCard;Cashback;Coupon10
4285,55,Other,Mumbai,Low,16,Voucher;TShirt
4286,23,Male,Delhi,High,75,Coupon10;Voucher
4287,43,Male,Delhi,Low,19,TShirt
4288,25,Male,Chennai,Medium,91,TShirt;Voucher;Cashback
4289,46,Male,Chennai,Medium,37,Coupon10
4290,39,Other,Bangalore,Low,30,GiftCard;Coupon10
4291,54,Female,Kolkata,Low,18,TShirt;Voucher;Cashback
4292,27,Male,Kolkata,Low,45,GiftCard;Cashback
4293,60,Female,Mumbai,Low,97,Voucher;Coupon10;TShirt
4294,34,Male,Kolkata,Medium,82,GiftCard;Voucher
4295,60,Male,Delhi,Medium,55,Voucher;Cashback
4296,52,Male,Mumbai,Low,95,TShirt;Coupon10;GiftCard
4297,29,Male,Delhi,Low,23,TShirt;Coupon10
4298,47,Other,Mumbai,Low,33,GiftCard
4299,58,Other,Chennai,High,18,GiftCard;Coupon10
4300,32,Other,Bangalore,Medium,25,TShirt;Voucher;Cashback
4301,18,Female,Chennai,Low,40,TShirt
4302,44,Female,Chennai,Low,84,Voucher;Cashback;Coupon10
4303,38,Male,Bangalore,High,20,GiftCard;Voucher;Cashback
4304,41,Male,Delhi,High,45,Cashback
4305,46,Female,Mumbai,High,7,Voucher;Coupon10;GiftCard
4306,38,Male,Delhi,Medium,40,GiftCard;Voucher
4307,53,Other,Chennai,Medium,12,Cashback
4308,45,Female,Mumbai,High,52,GiftCard
4309,26,Male,Delhi,Medium,68,Coupon10
4310,33,Other,Kolkata,High,58,Voucher
4311,46,Other,Bangalore,Medium,75,Voucher
4312,58,Other,Delhi,Medium,62,Voucher;Cashback;GiftCard
4313,60,Other,Mumbai,Low,17,Cashback
4314,54,Male,Delhi,Low,73,Cashback
4315,20,Female,Bangalore,High,75,TShirt;Coupon10
4316,19,Male,Bangalore,High,17,Coupon10;Cashback;Voucher
4317,38,Female,Chennai,High,53,Coupon10;GiftCard
4318,29,Male,Delhi,High,27,TShirt;Cashback
4319,39,Female,Kolkata,High,63,TShirt
4320,48,Female,Bangalore,Low,77,TShirt
4321,26,Male,Delhi,Medium,50,TShirt;Coupon10;Cashback
4322,40,Male,Mumbai,Medium,84,GiftCard
4323,59,Other,Kolkata,Low,64,Coupon10
4324,27,Male,Delhi,High,71,TShirt;Voucher;Cashback
4325,53,Other,Bangalore,Low,44,Voucher;Cashback
4326,26,Male,Chennai,Medium,72,TShirt;GiftCard
4327,24,Female,Kolkata,Low,51,TShirt;GiftCard
4328,41,Other,Kolkata,High,81,GiftCard
4329,58,Female,Kolkata,Low,86,GiftCard
4330,33,Other,Kolkata,Low,54,GiftCard
4331,47,Male,Mumbai,High,55,GiftCard
4332,24,Other,Chennai,High,46,Voucher;Cashback;Coupon10
4333,34,Other,Mumbai,Medium,60,Coupon10;TShirt;Cashback
4334,29,Female,Delhi,High,40,GiftCard
4335,35,Female,Delhi,Low,33,GiftCard
4336,29,Male,Kolkata,High,3,Coupon10
4337,40,Male,Bangalore,High,73,Voucher;Coupon10;TShirt
4338,55,Female,Mumbai,Medium,3,TShirt;Coupon10
4339,58,Other,Delhi,Medium,69,GiftCard;Cashback;Coupon10
4340,36,Female,Chennai,Low,58,Coupon10;TShirt;Cashback
4341,36,Male,Chennai,Medium,57,Cashback;GiftCard
4342,25,Male,Bangalore,High,68,Voucher;GiftCard;Cashback
4343,34,Female,Kolkata,High,26,GiftCard
4344,27,Female,Bangalore,Medium,47,Voucher;TShirt;Coupon10
4345,25,Female,Bangalore,High,51,Voucher
4346,37,Male,Bangalore,Medium,18,Coupon10;Cashback
4347,41,Male,Bangalore,Low,11,GiftCard
4348,52,Other,Bangalore,Low,40,Coupon10
4349,45,Other,Mumbai,Medium,27,Cashback;TShirt;GiftCard
4350,37,Female,Chennai,High,44,Voucher;Cashback
4351,47,Other,Mumbai,High,50,Voucher;Coupon10;Cashback
4352,60,Other,Delhi,Medium,62,Cashback;Coupon10
4353,20,Other,Bangalore,High,80,Coupon10
4354,56,Other,Mumbai,High,61,Voucher
4355,26,Female,Chennai,Low,100,GiftCard;Cashback
4356,48,Other,Delhi,Low,92,Coupon10
4357,38,Female,Delhi,Medium,5,TShirt;Voucher
4358,59,Female,Delhi,Low,21,Cashback;Coupon10
4359,44,Other,Bangalore,Medium,56,Coupon10;TShirt;GiftCard
4360,30,Female,Chennai,High,89,Voucher
4361,56,Male,Bangalore,High,99,TShirt
4362,27,Other,Kolkata,Low,80,Cashback;TShirt;Coupon10
4363,43,Other,Chennai,High,51,Voucher;TShirt
4364,19,Male,Mumbai,High,24,Cashback;Voucher;GiftCard
4365,35,Other,Delhi,High,32,Cashback
4366,55,Other,Kolkata,Medium,8,Coupon10;Cashback
4367,55,Female,Chennai,Low,98,TShirt;GiftCard
4368,55,Other,Delhi,Low,61,Voucher;GiftCard;Cashback
4369,18,Male,Delhi,High,39,Coupon10;TShirt
4370,47,Other,Chennai,Low,24,GiftCard;TShirt;Voucher
4371,38,Male,Bangalore,Low,96,Cashback;Voucher
4372,35,Female,Chennai,Low,53,GiftCard
4373,23,Male,Chennai,Low,17,Voucher;TShirt;Coupon10
4374,18,Female,Delhi,Medium,62,Coupon10;TShirt
4375,35,Other,Kolkata,Medium,98,TShirt;Cashback;Voucher
4376,60,Female,Kolkata,High,6,Cashback
4377,25,Female,Mumbai,Medium,51,GiftCard;Coupon10
4378,53,Male,Bangalore,High,42,Cashback;Voucher
4379,38,Female,Chennai,Medium,25,TShirt
4380,58,Female,Bangalore,Low,79,Cashback;GiftCard;TShirt
4381,39,Male,Bangalore,Medium,21,TShirt
4382,42,Female,Mumbai,High,97,GiftCard;Cashback
4383,20,Male,Delhi,Medium,94,Voucher;TShirt;GiftCard
4384,26,Male,Mumbai,Low,23,TShirt
4385,57,Male,Bangalore,Medium,42,TShirt;GiftCard
4386,36,Female,Bangalore,Medium,25,TShirt;GiftCard;Coupon10
4387,53,Female,Kolkata,Medium,99,Voucher;Cashback;GiftCard
4388,34,Other,Mumbai,Low,66,Voucher;TShirt
4389,30,Female,Kolkata,Medium,4,GiftCard;Voucher;Cashback
4390,43,Male,Mumbai,Medium,65,Voucher;GiftCard;Cashback
4391,18,Female,Delhi,Low,71,TShirt;Cashback;GiftCard
4392,32,Other,Chennai,Low,89,GiftCard
4393,49,Male,Delhi,Medium,35,Coupon10;GiftCard;TShirt
4394,35,Male,Kolkata,Low,92,TShirt;Voucher
4395,40,Other,Delhi,Medium,13,TShirt
4396,55,Male,Kolkata,Low,0,Coupon10
4397,59,Other,Kolkata,Low,45,Cashback;Coupon10
4398,34,Male,Mumbai,High,36,Cashback
4399,50,Male,Bangalore,High,25,Coupon10;TShirt;Voucher
4400,50,Female,Chennai,Medium,52,Cashback
4401,55,Other,Kolkata,High,11,TShirt;Voucher
4402,49,Male,Delhi,Low,29,Coupon10;TShirt
4403,30,Other,Chennai,High,13,Voucher
4404,50,Male,Chennai,Low,82,GiftCard
4405,53,Male,Kolkata,Low,29,Cashback
4406,24,Female,Kolkata,Medium,60,GiftCard;Voucher
4407,38,Other,Mumbai,Low,0,Coupon10;Voucher;Cashback
4408,47,Male,Delhi,High,93,GiftCard;Voucher;TShirt
4409,42,Other,Kolkata,Medium,59,Voucher;Coupon10
4410,51,Female,Mumbai,High,60,GiftCard;Coupon10;Cashback
4411,51,Female,Bangalore,Medium,17,TShirt;Cashback;GiftCard
4412,47,Other,Chennai,Medium,7,TShirt;GiftCard
4413,48,Female,Chennai,Low,39,Coupon10
4414,42,Other,Chennai,High,96,Coupon10;GiftCard
4415,22,Female,Mumbai,Medium,38,Coupon10;GiftCard;TShirt
4416,22,Female,Mumbai,Medium,63,TShirt;GiftCard
4417,22,Female,Kolkata,High,75,Voucher;Cashback
4418,46,Male,Mumbai,High,36,Voucher;TShirt
4419,32,Male,Mumbai,Medium,91,GiftCard;TShirt;Cashback
4420,37,Other,Kolkata,Low,30,GiftCard;Coupon10;Cashback
4421,60,Other,Kolkata,Low,46,Cashback;GiftCard
4422,27,Male,Bangalore,Medium,100,GiftCard;TShirt;Coupon10
4423,59,Female,Kolkata,Low,77,Cashback;Coupon10;GiftCard
4424,28,Other,Mumbai,High,18,TShirt;Coupon10;Voucher
4425,55,Female,Mumbai,Low,10,GiftCard;Cashback
4426,45,Other,Mumbai,Low,78,Voucher
4427,53,Male,Chennai,Low,67,Voucher;Coupon10;TShirt
4428,47,Female,Chennai,Low,3,GiftCard;Coupon10;Voucher
4429,42,Other,Chennai,High,20,TShirt
4430,19,Female,Chennai,High,85,Cashback;Voucher;GiftCard
4431,39,Other,Kolkata,High,28,Voucher
4432,20,Male,Mumbai,Low,49,TShirt
4433,59,Female,Mumbai,Medium,36,Coupon10;TShirt
4434,18,Other,Chennai,Low,88,Voucher
4435,53,Female,Bangalore,High,21,Cashback;GiftCard;TShirt
4436,32,Other,Mumbai,Low,83,GiftCard
4437,32,Female,Kolkata,Medium,40,Voucher;Cashback;TShirt
4438,36,Other,Bangalore,Medium,2,TShirt
4439,28,Female,Delhi,Medium,2,GiftCard;Cashback
4440,20,Male,Kolkata,Medium,20,Voucher;Cashback;GiftCard
4441,57,Female,Bangalore,Low,39,Coupon10;Voucher;TShirt
4442,60,Other,Bangalore,High,50,Voucher
4443,50,Female,Bangalore,Medium,50,Cashback
4444,31,Male,Kolkata,Medium,61,GiftCard
4445,35,Other,Chennai,High,3,Cashback;Voucher;TShirt
4446,58,Male,Mumbai,Medium,38,GiftCard;Cashback;Coupon10
4447,21,Male,Delhi,Medium,85,Cashback;GiftCard
4448,54,Other,Chennai,Low,29,GiftCard;TShirt;Voucher
4449,52,Female,Bangalore,High,41,GiftCard
4450,42,Male,Kolkata,High,0,Cashback;TShirt
4451,33,Other,Chennai,Medium,74,Cashback
4452,24,Male,Chennai,Medium,66,Coupon10;TShirt
4453,36,Male,Delhi,High,94,GiftCard;Coupon10
4454,29,Other,Bangalore,Medium,85,GiftCard;TShirt;Coupon10
4455,53,Other,Delhi,High,57,Coupon10;Voucher;TShirt
4456,43,Other,Chennai,Low,81,Voucher
4457,27,Female,Chennai,Low,80,Coupon10;TShirt
4458,34,Male,Delhi,High,66,Cashback;GiftCard
4459,58,Female,Bangalore,Medium,38,Voucher
4460,32,Female,Mumbai,Medium,62,Coupon10;Voucher;Cashback
4461,60,Male,Bangalore,Medium,51,GiftCard;Coupon10
4462,26,Other,Kolkata,Medium,18,Cashback;Coupon10;GiftCard
4463,26,Male,Mumbai,Medium,90,Cashback;GiftCard
4464,26,Other,Mumbai,High,80,GiftCard;Voucher
4465,47,Other,Delhi,Low,32,Voucher;TShirt
4466,24,Female,Mumbai,Medium,44,TShirt
4467,23,Other,Bangalore,Low,45,Coupon10
4468,37,Female,Mumbai,High,64,Voucher
4469,21,Male,Mumbai,Low,93,GiftCard
4470,28,Other,Delhi,Low,85,Voucher
4471,31,Other,Delhi,Medium,42,Coupon10;Voucher;GiftCard
4472,53,Female,Chennai,High,91,TShirt;Voucher
4473,32,Other,Kolkata,Medium,33,Voucher
4474,39,Other,Bangalore,Low,40,GiftCard
4475,28,Male,Mumbai,Medium,64,Coupon10
4476,41,Male,Chennai,Medium,12,TShirt;Cashback
4477,21,Male,Chennai,Medium,19,Coupon10
4478,54,Other,Kolkata,High,15,Cashback;Coupon10
4479,46,Male,Bangalore,High,85,Cashback
4480,53,Male,Chennai,Medium,58,Coupon10;Voucher;TShirt
4481,18,Other,Bangalore,Low,14,Voucher;GiftCard
4482,18,Female,Delhi,Medium,43,TShirt
4483,41,Other,Mumbai,Low,34,GiftCard;TShirt
4484,54,Female,Delhi,Medium,9,GiftCard;Coupon10;TShirt
4485,50,Female,Kolkata,Medium,100,Voucher
4486,42,Male,Bangalore,High,76,Coupon10;Voucher
4487,34,Other,Delhi,Low,41,Coupon10
4488,35,Male,Delhi,Medium,13,Coupon10;TShirt
4489,23,Female,Bangalore,Medium,76,TShirt;Coupon10;Cashback
4490,20,Other,Bangalore,Medium,8,TShirt;GiftCard;Coupon10
4491,23,Other,Mumbai,Medium,19,Cashback;GiftCard;TShirt
4492,33,Female,Delhi,Low,10,Cashback
4493,40,Female,Chennai,High,81,Coupon10;GiftCard
4494,45,Female,Mumbai,High,20,Voucher
4495,29,Female,Bangalore,High,23,GiftCard;Cashback;TShirt
4496,43,Male,Kolkata,Medium,7,Cashback;Coupon10
4497,42,Other,Delhi,Low,64,Cashback;Voucher;TShirt
4498,46,Female,Delhi,High,42,Voucher;GiftCard;Cashback
4499,45,Other,Kolkata,Medium,54,TShirt
4500,19,Male,Kolkata,Low,40,TShirt;Coupon10;Cashback
4501,51,Other,Chennai,Low,76,Cashback;Voucher
4502,21,Male,Chennai,Medium,31,GiftCard;TShirt;Coupon10
4503,38,Female,Mumbai,Low,86,Coupon10
4504,45,Other,Chennai,Medium,5,Cashback;GiftCard
4505,44,Male,Mumbai,Medium,37,TShirt
4506,19,Other,Mumbai,Medium,29,Cashback;TShirt;GiftCard
4507,59,Female,Kolkata,Low,54,GiftCard
4508,45,Other,Delhi,High,82,Cashback;Voucher
4509,46,Male,Delhi,High,92,Coupon10
4510,51,Other,Kolkata,High,74,Coupon10
4511,54,Female,Delhi,High,38,GiftCard
4512,22,Male,Mumbai,Medium,92,TShirt;Coupon10;Voucher
4513,51,Female,Delhi,Medium,69,TShirt;Coupon10
4514,51,Female,Kolkata,Low,85,Coupon10;Cashback;TShirt
4515,28,Female,Kolkata,Medium,88,TShirt
4516,49,Other,Kolkata,Low,12,Voucher;Coupon10;Cashback
4517,53,Other,Chennai,Medium,49,Cashback
4518,21,Female,Delhi,Low,8,GiftCard;Cashback
4519,59,Other,Delhi,High,11,GiftCard
4520,51,Other,Chennai,High,57,Cashback
4521,46,Male,Kolkata,High,8,GiftCard
4522,36,Female,Bangalore,High,36,Cashback;Coupon10
4523,23,Male,Bangalore,High,58,Coupon10;Cashback;GiftCard
4524,35,Male,Kolkata,High,32,Coupon10;Voucher
4525,49,Male,Chennai,Low,81,TShirt;GiftCard;Voucher
4526,51,Male,Mumbai,Medium,55,Cashback
4527,45,Male,Delhi,Low,81,Cashback;Coupon10;TShirt
4528,53,Female,Mumbai,Low,6,TShirt;Cashback;Coupon10
4529,34,Female,Delhi,Low,29,Cashback;GiftCard
4530,42,Female,Bangalore,Low,24,GiftCard;Coupon10;Cashback
4531,49,Male,Delhi,Low,6,TShirt
4532,33,Other,Mumbai,Medium,54,TShirt
4533,47,Male,Bangalore,High,60,Cashback;Voucher;GiftCard
4534,36,Male,Mumbai,High,91,Voucher
4535,58,Male,Bangalore,High,48,Voucher
4536,46,Other,Delhi,High,60,GiftCard;TShirt;Coupon10
4537,59,Female,Bangalore,Medium,74,GiftCard
4538,35,Female,Chennai,Medium,93,Cashback;Coupon10
4539,35,Other,Delhi,Medium,83,GiftCard
4540,58,Other,Bangalore,High,5,Coupon10;TShirt;Voucher
4541,47,Male,Mumbai,Medium,31,Voucher
4542,53,Male,Delhi,Low,51,Voucher;GiftCard
4543,55,Other,Delhi,Low,81,TShirt;GiftCard
4544,52,Other,Delhi,Medium,70,Cashback
4545,32,Female,Bangalore,High,99,Voucher
4546,58,Other,Kolkata,Medium,29,TShirt;Coupon10;Voucher
4547,39,Other,Mumbai,Medium,5,Voucher;GiftCard
4548,45,Other,Mumbai,Medium,61,Coupon10;Voucher;GiftCard
4549,40,Female,Mumbai,Low,8,Voucher;TShirt;Cashback
4550,24,Male,Kolkata,Medium,80,Voucher;GiftCard
4551,46,Other,Chennai,Low,28,Cashback;Coupon10;Voucher
4552,34,Female,Chennai,High,25,Coupon10;Voucher
4553,43,Female,Mumbai,High,97,Cashback
4554,42,Female,Bangalore,High,87,Cashback;Coupon10;TShirt
4555,43,Other,Mumbai,Medium,36,GiftCard;Cashback
4556,47,Male,Mumbai,Low,6,Voucher
4557,44,Female,Delhi,Medium,42,TShirt
4558,28,Male,Kolkata,Medium,64,Coupon10;TShirt
4559,26,Other,Kolkata,High,31,Voucher;GiftCard;TShirt
4560,21,Other,Mumbai,Medium,42,GiftCard;TShirt
4561,32,Female,Delhi,High,44,Cashback
4562,48,Male,Bangalore,High,87,Coupon10
4563,37,Male,Bangalore,Low,63,TShirt;Voucher;Cashback
4564,25,Male,Kolkata,High,40,GiftCard;Coupon10
4565,43,Male,Mumbai,Low,90,GiftCard
4566,58,Male,Bangalore,High,55,GiftCard
4567,20,Other,Kolkata,Medium,91,TShirt
4568,37,Male,Kolkata,Low,45,GiftCard
4569,39,Male,Kolkata,Low,8,Coupon10
4570,48,Female,Kolkata,Low,91,TShirt
4571,44,Male,Bangalore,Medium,73,Cashback;Voucher
4572,24,Female,Mumbai,Medium,63,Cashback
4573,49,Male,Chennai,High,44,GiftCard;Cashback
4574,25,Male,Kolkata,Medium,25,Coupon10;GiftCard;Voucher
4575,53,Male,Kolkata,Medium,50,GiftCard
4576,20,Male,Bangalore,Low,39,Cashback;Voucher
4577,28,Male,Bangalore,Medium,20,GiftCard
4578,46,Female,Mumbai,Low,64,Cashback
4579,60,Male,Bangalore,Low,16,Coupon10;TShirt
4580,28,Female,Bangalore,Low,10,TShirt
4581,20,Female,Bangalore,Medium,39,TShirt;Cashback
4582,48,Male,Delhi,High,53,GiftCard
4583,57,Male,Kolkata,Medium,92,Cashback
4584,36,Female,Kolkata,Medium,67,GiftCard
4585,29,Male,Mumbai,Medium,30,GiftCard;Coupon10;Voucher
4586,32,Female,Delhi,Medium,10,TShirt
4587,60,Female,Kolkata,High,81,GiftCard;Cashback;Coupon10
4588,33,Female,Bangalore,High,73,Coupon10
4589,31,Male,Bangalore,Medium,45,GiftCard;Coupon10
4590,25,Other,Mumbai,High,99,Cashback
4591,21,Female,Delhi,Low,45,Voucher;TShirt
4592,60,Other,Delhi,High,78,Coupon10;TShirt
4593,33,Female,Mumbai,High,95,Voucher;TShirt;GiftCard
4594,42,Male,Mumbai,High,27,TShirt;Coupon10
4595,33,Female,Mumbai,Medium,86,Coupon10;Voucher;Cashback
4596,60,Female,Delhi,High,36,GiftCard
4597,32,Male,Chennai,Medium,7,GiftCard;Voucher;Cashback
4598,24,Other,Delhi,Low,71,Voucher;Cashback;TShirt
4599,38,Male,Delhi,Low,4,GiftCard;Voucher
4600,55,Male,Kolkata,Medium,57,TShirt;GiftCard
4601,45,Male,Delhi,Low,69,Cashback;Coupon10;Voucher
4602,25,Male,Chennai,Low,73,Coupon10;TShirt
4603,60,Other,Mumbai,Low,64,GiftCard;Coupon10
4604,41,Male,Kolkata,Low,55,TShirt;Coupon10;Cashback
4605,43,Female,Chennai,Medium,24,GiftCard;Voucher;TShirt
4606,48,Other,Mumbai,High,15,TShirt
4607,58,Other,Kolkata,High,45,Coupon10;GiftCard
4608,42,Female,Kolkata,Low,48,Cashback;Voucher;GiftCard
4609,50,Other,Delhi,High,69,Cashback;Coupon10
4610,50,Male,Mumbai,Low,13,GiftCard
4611,47,Male,Delhi,Low,38,Voucher
4612,44,Male,Kolkata,Medium,17,Cashback;GiftCard;TShirt
4613,49,Other,Kolkata,Medium,61,Voucher;TShirt
4614,60,Male,Delhi,Medium,9,Cashback;Coupon10;GiftCard
4615,45,Male,Chennai,High,18,Voucher
4616,21,Female,Mumbai,Low,34,GiftCard
4617,25,Female,Delhi,Medium,49,TShirt;Coupon10
4618,41,Male,Bangalore,High,2,Cashback;Voucher
4619,20,Other,Chennai,Medium,41,Coupon10;Voucher
4620,49,Male,Kolkata,High,39,GiftCard;Voucher;TShirt
4621,45,Female,Chennai,Low,87,Coupon10;GiftCard
4622,51,Other,Chennai,Medium,17,Voucher
4623,29,Other,Mumbai,Low,89,GiftCard;Coupon10;Cashback
4624,26,Other,Kolkata,High,51,Cashback;GiftCard;TShirt
4625,60,Female,Kolkata,High,12,TShirt
4626,40,Male,Mumbai,Low,37,GiftCard
4627,43,Female,Delhi,Medium,92,Voucher;TShirt
4628,37,Male,Mumbai,High,28,Coupon10;TShirt
4629,54,Female,Bangalore,High,16,Cashback;Coupon10;TShirt
4630,34,Male,Mumbai,High,9,Cashback;GiftCard;Coupon10
4631,46,Male,Bangalore,High,65,GiftCard;Coupon10
4632,19,Female,Kolkata,Medium,29,Voucher;Coupon10
4633,36,Other,Chennai,Medium,85,Coupon10;Voucher
4634,35,Female,Delhi,Low,46,TShirt;Coupon10
4635,39,Male,Bangalore,High,32,Voucher;Cashback;TShirt
4636,37,Female,Mumbai,Low,75,GiftCard;Coupon10;TShirt
4637,54,Male,Mumbai,Low,33,Cashback
4638,29,Other,Mumbai,High,77,Coupon10
4639,52,Other,Kolkata,Low,79,Voucher;Coupon10
4640,25,Male,Bangalore,Medium,61,Cashback;TShirt;Voucher
4641,21,Other,Mumbai,Medium,68,Coupon10
4642,46,Male,Kolkata,High,94,GiftCard;Coupon10;Voucher
4643,59,Other,Chennai,Medium,43,GiftCard;Coupon10
4644,20,Female,Chennai,Medium,58,TShirt;GiftCard;Coupon10
4645,58,Female,Bangalore,Medium,55,TShirt;Voucher;GiftCard
4646,42,Male,Chennai,Medium,72,GiftCard;Coupon10
4647,46,Male,Delhi,Low,87,Voucher;TShirt;Coupon10
4648,46,Other,Chennai,Low,25,Cashback;GiftCard;Coupon10
4649,33,Male,Kolkata,High,93,TShirt
4650,22,Male,Mumbai,High,6,GiftCard
4651,45,Other,Delhi,Low,74,GiftCard;Coupon10
4652,51,Male,Chennai,Medium,2,GiftCard;Coupon10
4653,51,Other,Bangalore,High,54,Cashback
4654,27,Female,Kolkata,High,28,Voucher;Coupon10
4655,24,Female,Mumbai,Medium,33,Voucher;GiftCard;Coupon10
4656,59,Male,Kolkata,High,0,TShirt
4657,20,Female,Delhi,Medium,25,Voucher;Cashback;Coupon10
4658,32,Other,Mumbai,Medium,70,Cashback;GiftCard
4659,54,Male,Chennai,Low,34,TShirt
4660,54,Female,Mumbai,High,61,Cashback;Coupon10;TShirt
4661,51,Female,Mumbai,Low,1,Coupon10;Cashback
4662,38,Female,Kolkata,Medium,47,GiftCard;Cashback;Voucher
4663,35,Male,Bangalore,High,77,TShirt
4664,38,Male,Chennai,High,27,TShirt;GiftCard;Voucher
4665,33,Other,Kolkata,High,46,Cashback;TShirt;GiftCard
4666,41,Other,Mumbai,Low,79,Cashback
4667,54,Female,Delhi,Low,24,Voucher
4668,35,Male,Delhi,High,35,Coupon10;GiftCard;Voucher
4669,27,Other,Bangalore,Medium,49,GiftCard
4670,21,Female,Mumbai,Medium,49,Coupon10
4671,40,Other,Mumbai,High,33,GiftCard;Voucher;Cashback
4672,59,Female,Delhi,Medium,94,Voucher;GiftCard
4673,45,Male,Delhi,Low,40,Coupon10;TShirt;Cashback
4674,46,Other,Chennai,Medium,40,TShirt;Voucher;GiftCard
4675,46,Female,Kolkata,Medium,89,Coupon10
4676,40,Other,Delhi,Medium,98,Coupon10
4677,60,Other,Delhi,Low,42,GiftCard;Voucher
4678,51,Female,Chennai,High,25,Voucher;GiftCard;TShirt
4679,33,Other,Delhi,High,87,Voucher
4680,19,Female,Bangalore,Low,35,GiftCard
4681,31,Male,Chennai,Medium,25,Coupon10;Cashback;Voucher
4682,18,Other,Delhi,Low,1,TShirt;GiftCard;Cashback
4683,50,Male,Kolkata,Low,88,Coupon10
4684,39,Male,Chennai,Low,96,GiftCard
4685,58,Female,Bangalore,Medium,80,TShirt
4686,56,Male,Kolkata,Low,69,Cashback;Voucher;GiftCard
4687,30,Female,Mumbai,Medium,69,Cashback
4688,34,Other,Chennai,Low,39,Voucher;Cashback;GiftCard
4689,24,Other,Kolkata,High,78,Voucher;Coupon10
4690,42,Male,Mumbai,High,20,Voucher;Coupon10
4691,51,Female,Bangalore,High,17,TShirt;Coupon10
4692,51,Female,Mumbai,Low,30,Coupon10;TShirt;Cashback
4693,32,Other,Delhi,Medium,67,TShirt
4694,42,Female,Chennai,Medium,39,Coupon10
4695,20,Other,Delhi,Low,62,Coupon10;TShirt;GiftCard
4696,57,Male,Chennai,Medium,68,Cashback;GiftCard
4697,48,Other,Chennai,High,83,TShirt;Cashback
4698,45,Other,Bangalore,Low,72,Coupon10;Voucher;TShirt
4699,47,Male,Mumbai,Medium,28,Coupon10
4700,31,Male,Mumbai,Medium,0,Coupon10;Voucher;GiftCard
4701,22,Other,Chennai,High,49,GiftCard;Coupon10
4702,50,Female,Delhi,Low,96,Voucher
4703,23,Male,Delhi,High,85,Cashback;GiftCard
4704,32,Female,Mumbai,Medium,0,Cashback
4705,42,Other,Mumbai,Low,26,Cashback;Voucher;TShirt
4706,25,Other,Chennai,Low,26,Voucher
4707,39,Female,Bangalore,Medium,92,GiftCard;Cashback;Voucher
4708,47,Other,Mumbai,Medium,28,TShirt
4709,56,Other,Bangalore,Low,73,Cashback;TShirt;GiftCard
4710,57,Female,Chennai,High,66,Cashback;Voucher
4711,27,Female,Mumbai,Low,63,Coupon10;TShirt;Voucher
4712,46,Other,Chennai,High,74,Coupon10;Cashback
4713,48,Other,Chennai,Medium,71,GiftCard;Coupon10
4714,27,Male,Chennai,High,16,Cashback;TShirt
